MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading
338494643,2024-06-15T19:07:13,37.78530,-122.25827,0.7,214.9,511.0
338169898,2024-06-15T19:07:26,37.85470,-122.44874,0.3,316.9,511.0
367597620,2024-06-15T19:07:22,37.76636,-122.37307,4.6,332.5,511.0
368169920,2024-06-15T19:08:28,37.80894,-122.41778,0.0,360.0,511.0
338496698,2024-06-15T19:08:30,37.85157,-122.42067,3.0,151.0,511.0
367002980,2024-06-15T19:05:51,37.87254,-122.45568,0.0,0.0,511.0
367417740,2024-06-15T19:07:50,37.81752,-122.50119,7.4,280.0,511.0
367108460,2024-06-15T18:28:17,37.92394,-122.37268,0.0,79.6,511.0
367330510,2024-06-15T19:08:21,37.82199,-122.31168,0.0,360.0,292.0
338469881,2024-06-15T18:28:23,37.89700,-122.41597,6.3,320.3,328.0
367469070,2024-06-15T18:28:15,37.86828,-122.31493,0.0,191.0,511.0
367469070,2024-06-15T19:08:25,37.86828,-122.31493,0.0,98.4,511.0
368135510,2024-06-15T19:00:20,37.80024,-122.53082,4.4,69.4,511.0
563142100,2024-06-15T19:03:45,37.80822,-122.33892,0.0,357.0,235.0
367396790,2024-06-15T19:08:14,37.81897,-122.30923,0.0,360.0,172.0
368052630,2024-06-15T19:06:45,37.80934,-122.41520,0.1,207.2,133.0
338190748,2024-06-15T19:07:20,37.91647,-122.44019,9.2,217.5,217.0
338233823,2024-06-15T19:07:04,37.78590,-122.26829,0.0,207.5,511.0
338399102,2024-06-15T19:07:17,37.86947,-122.49637,0.0,360.0,511.0
368368270,2024-06-15T19:07:18,37.83575,-122.39066,4.4,250.4,249.0
338311146,2024-06-15T19:07:21,37.80711,-122.44050,0.1,188.0,511.0
338494373,2024-06-15T19:03:59,37.73478,-122.31801,0.3,153.8,511.0
367310560,2024-06-15T19:04:00,37.80838,-122.40806,0.4,208.0,511.0
367182320,2024-06-15T19:08:34,37.85901,-122.48148,0.0,360.0,511.0
367776410,2024-06-15T19:03:33,37.81629,-122.37309,0.0,360.0,511.0
366962000,2024-06-15T19:04:05,37.92119,-122.40972,0.0,62.9,144.0
367435450,2024-06-15T19:08:31,37.88857,-122.41459,5.0,348.2,511.0
338390586,2024-06-15T19:08:33,37.78525,-122.25824,0.3,187.0,263.0
477348300,2024-06-15T19:00:53,37.79586,-122.31453,0.0,107.8,287.0
366778450,2024-06-15T18:28:09,37.94367,-122.50680,4.8,137.7,320.0
366970020,2024-06-15T19:00:00,37.84174,-122.43245,28.9,120.2,116.0
366970020,2024-06-15T19:06:12,37.80801,-122.39330,13.2,158.7,156.0
338230669,2024-06-15T19:04:10,37.91255,-122.34684,0.0,360.0,511.0
368039540,2024-06-15T18:28:34,37.91497,-122.47791,0.0,360.0,511.0
338481341,2024-06-15T18:28:56,37.91408,-122.36408,6.8,168.5,165.0
338244579,2024-06-15T19:00:28,37.79412,-122.31303,31.9,287.4,307.0
338493781,2024-06-15T19:01:03,37.87252,-122.46231,0.0,265.1,511.0
367396670,2024-06-15T19:01:10,37.82183,-122.31108,0.0,360.0,511.0
338452663,2024-06-15T19:00:30,37.83904,-122.46551,6.2,229.8,511.0
367533950,2024-06-15T19:09:13,37.91294,-122.35167,0.0,360.0,511.0
367305860,2024-06-15T19:04:10,37.86685,-122.49508,0.0,360.0,511.0
338456442,2024-06-15T19:09:09,37.81307,-122.40513,7.0,305.1,511.0
367084080,2024-06-15T18:28:50,37.83933,-122.30933,0.0,60.5,511.0
367350050,2024-06-15T19:02:37,37.82668,-122.42072,0.0,128.2,511.0
366975760,2024-06-15T19:03:25,37.81725,-122.47956,4.8,28.3,511.0
338406416,2024-06-15T19:09:16,37.72657,-122.35547,6.8,351.9,350.0
367607810,2024-06-15T18:28:38,37.91229,-122.34680,0.0,0.0,511.0
319510000,2024-06-15T19:05:10,37.79044,-122.28926,0.0,165.1,90.0
366981360,2024-06-15T19:00:07,37.80906,-122.41115,0.0,360.0,511.0
367597620,2024-06-15T19:08:50,37.76796,-122.37412,4.5,332.6,511.0
518100257,2024-06-15T19:08:54,37.85734,-122.47689,0.1,334.0,511.0
367305860,2024-06-15T19:01:09,37.86685,-122.49508,0.0,360.0,511.0
368171990,2024-06-15T19:08:03,37.92113,-122.40878,0.0,219.1,142.0
368126190,2024-06-15T19:00:34,37.91486,-122.36171,0.0,22.3,172.0
368302170,2024-06-15T19:09:06,37.80113,-122.39649,0.3,145.1,54.0
338137783,2024-06-15T19:08:52,37.86471,-122.49432,0.0,360.0,511.0
338445606,2024-06-15T19:09:08,37.84939,-122.46926,1.9,128.2,511.0
367107280,2024-06-15T18:28:46,37.86784,-122.31428,0.0,360.0,511.0
367305920,2024-06-15T18:28:37,37.82208,-122.31199,0.0,360.0,290.0
368135510,2024-06-15T19:09:19,37.80438,-122.51834,4.8,74.3,511.0
338481341,2024-06-15T19:04:28,37.86892,-122.38006,7.1,123.4,122.0
338143254,2024-06-15T19:06:52,37.78099,-122.38593,0.0,333.7,511.0
367435450,2024-06-15T19:04:28,37.88308,-122.41234,4.9,343.0,511.0
215230000,2024-06-15T19:05:47,37.79684,-122.31866,0.0,186.6,288.0
367533950,2024-06-15T19:04:33,37.91295,-122.35167,0.0,360.0,511.0
368168710,2024-06-15T19:08:04,37.92943,-122.42812,4.6,324.7,324.0
366969980,2024-06-15T19:01:03,37.80260,-122.38795,10.8,223.9,217.0
338310494,2024-06-15T19:04:32,37.78612,-122.26953,0.0,360.0,511.0
366969980,2024-06-15T19:04:09,37.79821,-122.39195,4.7,212.0,198.0
419001313,2024-06-15T18:29:19,37.75240,-122.35317,0.0,38.2,159.0
338398123,2024-06-15T19:07:01,37.91119,-122.34677,0.0,56.2,183.0
367108460,2024-06-15T19:09:34,37.92396,-122.37270,0.0,68.5,511.0
367152240,2024-06-15T19:01:11,37.80752,-122.40365,2.0,25.1,511.0
367330510,2024-06-15T19:01:11,37.82200,-122.31169,0.0,360.0,292.0
367152240,2024-06-15T19:09:20,37.80359,-122.39620,4.4,143.1,511.0
368025250,2024-06-15T19:07:44,37.79853,-122.35100,0.1,143.5,161.0
338231129,2024-06-15T19:05:40,37.87228,-122.42248,3.9,192.4,205.0
338309005,2024-06-15T19:07:32,37.86757,-122.43503,0.2,360.0,511.0
338310088,2024-06-15T19:07:47,37.86459,-122.49048,0.0,360.0,511.0
338332477,2024-06-15T19:05:47,37.79274,-122.27520,0.0,318.6,511.0
338396171,2024-06-15T19:07:50,37.86012,-122.48073,0.0,360.0,511.0
368053480,2024-06-15T19:01:17,37.91414,-122.35204,0.0,360.0,511.0
366975760,2024-06-15T19:06:47,37.81984,-122.47390,9.9,86.5,511.0
366970020,2024-06-15T19:08:16,37.80177,-122.39241,10.3,175.4,167.0
367167000,2024-06-15T19:07:00,37.81943,-122.31087,0.0,0.0,278.0
477891200,2024-06-15T19:07:00,37.79392,-122.30720,0.0,250.9,288.0
366985310,2024-06-15T19:05:59,37.85607,-122.47769,0.1,358.4,279.0
367645480,2024-06-15T18:28:56,37.81656,-122.40177,4.7,326.4,336.0
338398241,2024-06-15T18:29:09,37.75917,-122.30990,4.0,287.4,511.0
338044878,2024-06-15T19:09:45,37.91345,-122.35184,0.0,356.2,511.0
367535780,2024-06-15T19:09:43,37.78550,-122.26737,0.0,360.0,511.0
368144290,2024-06-15T19:07:36,37.91794,-122.36444,0.0,24.3,118.0
368137550,2024-06-15T19:07:50,37.77976,-122.38476,0.0,360.0,511.0
338165469,2024-06-15T19:01:09,37.83784,-122.40275,2.2,197.0,177.0
366904000,2024-06-15T19:07:48,37.75003,-122.33407,0.0,253.6,153.0
367586360,2024-06-15T18:29:22,37.86637,-122.48943,5.0,133.6,127.0
367396670,2024-06-15T18:29:10,37.82184,-122.31106,0.0,360.0,511.0
368320180,2024-06-15T19:07:33,37.86845,-122.44347,7.9,237.9,511.0
339124000,2024-06-15T19:07:40,37.83963,-122.31237,0.0,337.8,511.0
366981360,2024-06-15T19:08:18,37.81245,-122.41775,10.8,276.7,511.0
366981360,2024-06-15T19:07:07,37.81202,-122.41303,11.3,278.5,511.0
367770220,2024-06-15T19:00:18,37.85062,-122.38856,7.5,312.1,511.0
367417740,2024-06-15T19:00:19,37.81881,-122.48061,7.9,269.0,511.0
338467397,2024-06-15T18:29:10,37.80611,-122.44532,0.3,295.9,511.0
338143407,2024-06-15T18:29:32,37.77946,-122.38633,0.1,55.5,511.0
367310560,2024-06-15T18:29:33,37.81248,-122.46151,18.7,89.7,511.0
368161020,2024-06-15T19:09:30,37.76612,-122.28615,0.0,179.5,203.0
366999891,2024-06-15T19:10:22,37.83287,-122.47761,0.0,360.0,511.0
368198110,2024-06-15T19:09:29,37.77981,-122.25371,1.0,360.0,511.0
367178390,2024-06-15T19:06:23,37.86870,-122.43798,0.9,253.2,511.0
338428465,2024-06-15T19:05:59,37.87100,-122.46182,0.0,360.0,511.0
368260830,2024-06-15T19:01:18,37.79232,-122.28441,0.0,267.2,177.0
368260830,2024-06-15T19:09:19,37.79232,-122.28440,0.0,267.2,177.0
367396790,2024-06-15T19:03:34,37.81897,-122.30924,0.0,360.0,172.0
368171990,2024-06-15T19:04:32,37.92111,-122.40878,0.0,219.1,143.0
367435450,2024-06-15T19:01:28,37.87890,-122.41081,4.9,346.0,511.0
338190748,2024-06-15T19:09:20,37.91213,-122.44400,10.0,211.6,211.0
338208292,2024-06-15T18:29:21,37.84506,-122.43500,4.2,141.0,511.0
338143254,2024-06-15T19:00:51,37.78098,-122.38593,0.1,333.7,511.0
367168680,2024-06-15T19:00:57,37.86699,-122.49491,0.0,0.0,511.0
366970020,2024-06-15T19:01:02,37.83699,-122.42394,28.9,128.0,123.0
338360063,2024-06-15T19:01:25,37.78826,-122.27407,0.0,360.0,511.0
338413583,2024-06-15T19:01:45,37.93097,-122.43191,7.6,256.3,511.0
368035410,2024-06-15T19:09:30,37.85907,-122.48131,0.0,290.3,511.0
338210857,2024-06-15T19:01:44,37.80291,-122.49675,7.8,198.3,511.0
367776410,2024-06-15T19:04:43,37.81628,-122.37310,0.1,54.8,511.0
366862670,2024-06-15T19:08:02,37.70079,-122.32523,0.1,36.8,511.0
248820000,2024-06-15T19:06:19,37.86477,-122.49098,0.0,169.7,89.0
367586360,2024-06-15T19:06:25,37.83556,-122.46559,2.6,143.3,123.0
367533950,2024-06-15T19:06:52,37.91295,-122.35167,0.0,360.0,511.0
338178871,2024-06-15T19:06:47,37.78014,-122.38525,0.0,125.3,511.0
338310494,2024-06-15T19:01:33,37.78612,-122.26951,0.0,360.0,511.0
338243227,2024-06-15T19:08:46,37.83958,-122.36975,5.6,264.2,258.0
357441000,2024-06-15T19:09:47,37.75050,-122.34370,0.0,262.0,162.0
367389640,2024-06-15T19:09:28,37.80898,-122.41123,0.0,351.0,511.0
367389640,2024-06-15T19:04:48,37.80896,-122.41126,0.0,315.6,511.0
367597620,2024-06-15T19:01:50,37.76071,-122.36934,4.2,335.1,511.0
367065180,2024-06-15T19:01:50,37.90362,-122.39630,5.3,74.4,511.0
338398275,2024-06-15T19:06:24,37.81465,-122.48318,7.4,211.9,511.0
367338290,2024-06-15T19:01:47,37.80700,-122.40430,0.0,217.0,511.0
368025250,2024-06-15T19:01:45,37.79849,-122.35111,0.1,123.0,156.0
367741780,2024-06-15T19:09:42,37.91287,-122.35214,0.0,34.0,354.0
368364820,2024-06-15T19:07:02,37.78066,-122.38562,0.0,360.0,511.0
367189370,2024-06-15T19:09:39,37.79127,-122.27707,0.1,44.0,511.0
338059511,2024-06-15T18:29:23,37.83859,-122.31150,0.3,102.7,511.0
368282130,2024-06-15T19:07:02,37.84466,-122.39735,5.3,136.5,511.0
368178440,2024-06-15T18:29:27,37.76682,-122.28454,0.0,43.2,511.0
367396670,2024-06-15T19:04:40,37.82182,-122.31109,0.0,360.0,511.0
338167897,2024-06-15T19:04:41,37.76577,-122.28270,0.0,360.0,511.0
367799820,2024-06-15T19:09:18,37.92544,-122.41288,0.0,236.0,143.0
367469070,2024-06-15T19:09:44,37.86829,-122.31494,0.0,0.0,511.0
367725380,2024-06-15T19:09:57,37.81120,-122.40892,0.0,181.6,511.0
372205000,2024-06-15T19:02:14,37.76095,-122.34649,0.1,37.6,159.0
368052630,2024-06-15T19:10:10,37.80935,-122.41519,0.1,52.4,132.0
367002980,2024-06-15T19:09:20,37.87255,-122.45567,0.1,0.0,511.0
367369720,2024-06-15T19:01:19,37.90566,-122.37195,0.1,346.5,235.0
338240611,2024-06-15T19:09:58,37.91207,-122.34688,0.0,236.3,511.0
366962000,2024-06-15T19:10:05,37.92119,-122.40972,0.0,62.9,144.0
367002980,2024-06-15T19:08:11,37.87254,-122.45570,0.1,0.0,511.0
367521060,2024-06-15T18:29:37,37.86118,-122.32965,5.2,242.1,511.0
367581220,2024-06-15T19:06:56,37.81900,-122.30883,0.0,151.4,279.0
338419452,2024-06-15T19:09:48,37.87034,-122.49781,0.0,360.0,511.0
366972000,2024-06-15T19:02:09,37.92033,-122.41146,1.0,0.5,342.0
367396790,2024-06-15T18:29:15,37.81898,-122.30923,0.0,360.0,172.0
368171990,2024-06-15T19:09:12,37.92113,-122.40879,0.0,219.1,142.0
338190748,2024-06-15T19:01:46,37.92920,-122.43316,8.6,191.7,186.0
338102084,2024-06-15T19:09:58,37.86475,-122.48995,0.0,209.4,88.0
368292670,2024-06-15T19:02:01,37.81548,-122.41790,4.7,101.4,102.0
367677130,2024-06-15T19:10:21,37.79218,-122.28458,0.0,153.3,180.0
367677130,2024-06-15T19:02:22,37.79218,-122.28462,0.0,252.4,181.0
368314840,2024-06-15T18:29:49,37.84282,-122.44844,5.4,99.4,100.0
338233489,2024-06-15T18:29:59,37.91253,-122.34693,0.0,360.0,511.0
338181286,2024-06-15T19:01:54,37.86071,-122.48071,0.1,288.2,511.0
338229881,2024-06-15T19:08:19,37.86461,-122.49005,0.0,360.0,511.0
366969980,2024-06-15T19:05:10,37.79709,-122.39272,4.3,211.8,213.0
338355544,2024-06-15T18:29:52,37.87605,-122.43260,1.5,146.1,511.0
338369055,2024-06-15T19:06:12,37.83212,-122.46787,7.0,21.2,511.0
366753000,2024-06-15T19:05:34,37.79584,-122.32138,9.6,120.5,511.0
366970020,2024-06-15T19:09:18,37.80033,-122.39241,2.7,190.0,170.0
367769720,2024-06-15T19:08:12,37.90914,-122.37919,0.1,16.5,511.0
367153070,2024-06-15T19:01:49,37.92162,-122.40922,0.0,344.2,324.0
367769720,2024-06-15T19:05:12,37.90915,-122.37918,0.1,16.5,511.0
367396790,2024-06-15T19:04:44,37.81897,-122.30924,0.0,360.0,171.0
366778450,2024-06-15T19:04:46,37.79597,-122.39281,0.0,312.0,219.0
338231679,2024-06-15T19:10:05,37.91254,-122.34632,0.0,360.0,511.0
366864850,2024-06-15T19:10:16,37.82371,-122.45040,7.9,296.6,293.0
338190748,2024-06-15T19:05:15,37.92092,-122.43650,9.4,205.3,204.0
368340770,2024-06-15T19:10:32,37.76552,-122.28302,0.1,360.0,511.0
367303000,2024-06-15T19:02:08,37.77401,-122.24171,0.0,99.0,153.0
366976780,2024-06-15T19:05:46,37.80896,-122.41085,0.0,360.0,511.0
367770220,2024-06-15T19:09:48,37.86154,-122.40482,5.8,301.4,511.0
338231072,2024-06-15T19:10:25,37.91022,-122.34863,0.9,71.3,511.0
368341690,2024-06-15T19:02:10,37.90900,-122.35933,0.0,89.7,90.0
368302170,2024-06-15T19:10:08,37.80114,-122.39649,0.3,331.0,54.0
368302170,2024-06-15T19:02:30,37.80114,-122.39650,0.3,142.2,52.0
368243190,2024-06-15T19:09:58,37.77579,-122.24859,0.0,0.0,511.0
367581220,2024-06-15T19:08:06,37.81900,-122.30889,0.0,130.0,279.0
367581220,2024-06-15T19:10:25,37.81899,-122.30881,0.0,118.2,280.0
367152240,2024-06-15T19:10:31,37.80243,-122.39508,4.3,142.4,511.0
367770220,2024-06-15T19:06:48,37.85878,-122.39981,6.0,307.6,511.0
338167897,2024-06-15T19:10:43,37.76577,-122.28271,0.0,360.0,511.0
338110000,2024-06-15T19:10:06,37.92120,-122.36971,0.0,329.0,129.0
367533950,2024-06-15T19:10:14,37.91294,-122.35167,0.0,360.0,511.0
368052630,2024-06-15T19:05:41,37.80934,-122.41519,0.1,94.4,133.0
338306963,2024-06-15T19:10:10,37.81000,-122.42062,0.0,127.0,511.0
338231129,2024-06-15T19:10:15,37.86748,-122.41973,6.3,149.6,151.0
366808340,2024-06-15T18:30:21,37.80082,-122.39575,0.0,231.6,54.0
338225389,2024-06-15T19:05:43,37.92474,-122.37372,0.0,360.0,511.0
338460698,2024-06-15T19:02:36,37.84893,-122.35573,1.5,266.3,511.0
338059511,2024-06-15T19:07:22,37.83857,-122.31147,0.3,102.7,511.0
338125577,2024-06-15T19:07:37,37.92664,-122.42787,5.2,312.1,315.0
338059511,2024-06-15T19:10:23,37.83854,-122.31137,0.8,102.7,511.0
366969970,2024-06-15T19:05:24,37.84807,-122.40631,19.8,157.6,158.0
366969970,2024-06-15T19:10:41,37.82398,-122.39313,17.3,157.0,157.0
338229693,2024-06-15T19:02:55,37.90907,-122.38075,0.0,3.9,234.0
368212750,2024-06-15T19:02:31,37.77589,-122.38174,5.4,214.0,511.0
368039540,2024-06-15T19:07:35,37.91494,-122.47790,0.0,360.0,511.0
338427575,2024-06-15T19:07:28,37.89069,-122.43111,0.9,261.9,511.0
338428831,2024-06-15T19:07:38,37.78509,-122.26741,0.0,38.4,511.0
338310494,2024-06-15T19:10:32,37.78609,-122.26951,0.0,360.0,511.0
367084220,2024-06-15T19:10:45,37.78486,-122.26609,0.0,360.0,511.0
338310088,2024-06-15T19:10:48,37.86457,-122.49048,0.0,360.0,511.0
366999891,2024-06-15T19:02:22,37.83286,-122.47760,0.1,360.0,511.0
338059511,2024-06-15T18:30:25,37.83859,-122.31151,0.1,102.7,511.0
367425230,2024-06-15T19:02:25,37.78144,-122.38650,0.0,91.5,511.0
338234208,2024-06-15T19:05:42,37.88545,-122.41727,6.6,222.9,511.0
338496698,2024-06-15T19:10:24,37.85058,-122.41865,3.3,98.7,511.0
338233488,2024-06-15T19:10:28,37.91253,-122.34677,0.1,360.0,511.0
636018613,2024-06-15T19:06:51,37.72208,-122.34233,0.0,260.2,163.0
636018613,2024-06-15T19:09:48,37.72206,-122.34237,0.0,260.2,161.0
366975760,2024-06-15T19:02:16,37.81637,-122.47850,6.3,251.8,511.0
366975760,2024-06-15T19:10:16,37.82187,-122.46225,10.0,72.9,511.0
338146074,2024-06-15T19:10:38,37.91151,-122.42837,7.2,122.5,511.0
338181692,2024-06-15T19:02:58,37.84716,-122.40981,2.8,201.1,511.0
232014181,2024-06-15T19:11:04,37.85652,-122.47439,3.0,349.1,511.0
366849420,2024-06-15T19:11:26,37.92399,-122.37272,0.0,226.3,228.0
338233486,2024-06-15T19:02:35,37.90762,-122.39032,2.9,270.1,511.0
338424526,2024-06-15T19:02:47,37.92434,-122.42995,6.0,14.2,511.0
366864850,2024-06-15T19:03:25,37.81565,-122.43429,8.1,304.8,301.0
338452663,2024-06-15T19:08:28,37.82882,-122.47143,6.8,228.2,511.0
366969970,2024-06-15T18:30:06,37.94533,-122.50875,0.0,136.2,317.0
368302170,2024-06-15T18:30:51,37.80114,-122.39649,0.3,126.8,51.0
366969970,2024-06-15T19:08:31,37.83353,-122.39803,16.9,159.1,161.0
368052630,2024-06-15T19:07:50,37.80934,-122.41518,0.1,105.2,132.0
338190748,2024-06-15T19:03:15,37.92590,-122.43415,8.2,194.8,194.0
518100257,2024-06-15T19:02:55,37.85733,-122.47694,0.0,334.0,511.0
368212750,2024-06-15T19:10:41,37.77452,-122.38453,0.0,360.0,511.0
338234712,2024-06-15T19:06:07,37.90914,-122.38315,0.0,360.0,511.0
338229881,2024-06-15T19:11:18,37.86460,-122.49005,0.0,360.0,511.0
367152240,2024-06-15T19:03:30,37.80866,-122.40156,4.2,127.2,511.0
338167897,2024-06-15T19:07:41,37.76578,-122.28272,0.0,360.0,511.0
338165469,2024-06-15T19:11:11,37.82826,-122.40108,4.3,172.0,160.0
338231129,2024-06-15T19:11:17,37.86595,-122.41908,6.3,157.0,155.0
368169820,2024-06-15T18:30:56,37.91121,-122.34837,0.0,168.7,511.0
368181770,2024-06-15T18:30:58,37.91186,-122.34920,0.0,113.6,511.0
366961920,2024-06-15T19:03:23,37.81504,-122.44548,9.1,270.2,511.0
338184357,2024-06-15T19:03:17,37.93134,-122.42772,4.6,297.9,511.0
368052650,2024-06-15T19:07:24,37.78557,-122.26761,0.0,360.0,511.0
366753000,2024-06-15T19:03:22,37.79789,-122.32835,9.9,109.4,511.0
366753000,2024-06-15T19:08:51,37.79250,-122.30389,17.0,93.1,511.0
338184357,2024-06-15T18:30:44,37.89008,-122.40753,4.8,324.3,511.0
368166670,2024-06-15T19:06:15,37.85949,-122.48189,0.0,360.0,511.0
636019145,2024-06-15T19:06:19,37.74015,-122.34933,0.0,87.9,160.0
367469070,2024-06-15T19:10:55,37.86828,-122.31493,0.0,0.0,511.0
368018070,2024-06-15T19:11:11,37.77787,-122.38797,0.4,104.9,264.0
367153070,2024-06-15T19:07:44,37.92162,-122.40922,0.0,314.4,324.0
338406416,2024-06-15T19:11:11,37.73018,-122.35644,7.0,342.9,339.0
367435450,2024-06-15T19:11:31,37.89272,-122.41587,5.1,351.1,511.0
338209242,2024-06-15T19:11:08,37.81944,-122.42412,8.5,102.3,511.0
368260830,2024-06-15T19:03:38,37.79234,-122.28439,0.0,267.2,177.0
367389640,2024-06-15T19:02:30,37.80897,-122.41124,0.0,320.6,511.0
367389640,2024-06-15T19:05:58,37.80898,-122.41123,0.0,322.5,511.0
215230000,2024-06-15T19:08:47,37.79684,-122.31865,0.0,186.6,288.0
338469881,2024-06-15T19:11:04,37.90260,-122.43580,7.9,118.3,113.0
338500514,2024-06-15T19:11:19,37.90007,-122.45446,0.6,79.5,511.0
366970020,2024-06-15T19:03:06,37.82608,-122.40844,29.0,141.2,140.0
369225000,2024-06-15T19:08:34,37.92228,-122.41073,0.0,320.9,323.0
369225000,2024-06-15T19:11:34,37.92230,-122.41075,0.0,320.9,323.0
338355544,2024-06-15T19:06:22,37.89726,-122.39451,5.6,131.4,511.0
338456442,2024-06-15T19:06:39,37.81022,-122.40061,7.6,310.8,511.0
338465795,2024-06-15T19:11:14,37.91100,-122.38140,0.0,360.0,511.0
368161020,2024-06-15T19:06:31,37.76614,-122.28613,0.0,179.5,203.0
368171990,2024-06-15T19:10:13,37.92113,-122.40878,0.0,219.1,142.0
368171990,2024-06-15T19:05:41,37.92112,-122.40877,0.0,219.1,143.0
477153500,2024-06-15T19:08:55,37.76938,-122.33912,0.0,47.0,162.0
338125577,2024-06-15T19:09:04,37.92869,-122.42825,5.3,4.1,357.0
367153070,2024-06-15T19:10:43,37.92162,-122.40922,0.0,97.8,324.0
367350050,2024-06-15T19:10:55,37.82243,-122.41786,10.8,162.1,511.0
338210857,2024-06-15T19:06:41,37.79436,-122.49303,5.9,139.1,511.0
367330510,2024-06-15T19:06:00,37.82201,-122.31166,0.0,360.0,292.0
367108460,2024-06-15T19:06:03,37.92394,-122.37271,0.0,196.8,511.0
368025250,2024-06-15T19:10:44,37.79852,-122.35100,0.1,203.1,163.0
338369055,2024-06-15T19:07:43,37.83483,-122.46624,7.4,23.6,511.0
477348300,2024-06-15T18:30:52,37.79580,-122.31450,0.0,107.8,287.0
366999711,2024-06-15T19:06:47,37.81052,-122.36068,0.0,309.0,511.0
338427534,2024-06-15T19:02:48,37.87198,-122.39398,0.7,40.9,310.0
366864850,2024-06-15T19:07:55,37.82091,-122.44471,8.6,304.8,303.0
367770220,2024-06-15T19:02:50,37.85437,-122.39331,7.1,313.3,511.0
338227743,2024-06-15T19:11:24,37.78641,-122.26965,0.0,360.0,511.0
368212750,2024-06-15T18:30:46,37.81491,-122.32305,23.2,78.3,511.0
368212750,2024-06-15T19:03:40,37.77499,-122.38346,3.4,251.3,511.0
338241391,2024-06-15T19:10:39,37.87188,-122.46134,0.1,360.0,511.0
368169820,2024-06-15T19:06:58,37.91120,-122.34836,0.0,168.7,511.0
338332477,2024-06-15T19:11:37,37.79274,-122.27520,0.0,318.6,511.0
367006980,2024-06-15T19:11:42,37.79885,-122.39449,0.0,237.1,511.0
367006980,2024-06-15T19:03:32,37.79884,-122.39450,0.0,225.6,511.0
366976780,2024-06-15T19:08:07,37.80896,-122.41084,0.1,360.0,511.0
367417740,2024-06-15T19:10:50,37.81834,-122.50923,7.5,280.0,511.0
367770220,2024-06-15T19:11:21,37.86287,-122.40747,5.7,303.6,511.0
419001313,2024-06-15T19:08:14,37.75244,-122.35308,0.0,38.2,159.0
368060960,2024-06-15T19:11:24,37.90836,-122.38347,0.0,303.1,511.0
368093850,2024-06-15T19:11:38,37.82677,-122.42077,0.9,136.8,511.0
366999891,2024-06-15T19:07:01,37.83286,-122.47761,0.1,360.0,511.0
367799820,2024-06-15T19:06:29,37.92544,-122.41288,0.0,236.0,143.0
366753000,2024-06-15T19:06:40,37.79467,-122.31612,14.9,101.5,511.0
368052630,2024-06-15T19:11:16,37.80935,-122.41520,0.2,8.8,131.0
338402907,2024-06-15T19:10:55,37.87066,-122.49947,0.0,360.0,511.0
367107280,2024-06-15T19:08:15,37.86783,-122.31427,0.0,360.0,511.0
367776410,2024-06-15T19:11:15,37.79690,-122.39333,1.7,182.1,511.0
367533950,2024-06-15T18:31:23,37.91294,-122.35166,0.0,360.0,511.0
368245070,2024-06-15T19:03:08,37.92389,-122.37264,0.0,360.0,511.0
367760340,2024-06-15T19:09:27,37.85811,-122.39364,0.5,113.2,511.0
338096706,2024-06-15T19:11:30,37.83290,-122.38922,0.9,335.8,511.0
338044878,2024-06-15T19:03:40,37.91343,-122.35187,0.0,356.2,511.0
367027000,2024-06-15T19:11:14,37.86506,-122.49351,0.0,360.0,511.0
338390586,2024-06-15T19:07:03,37.78533,-122.25829,0.5,149.2,202.0
338109287,2024-06-15T19:11:32,37.78085,-122.38710,0.0,179.5,511.0
367338290,2024-06-15T19:07:08,37.80700,-122.40429,0.0,210.0,511.0
366985310,2024-06-15T18:30:35,37.80940,-122.41227,0.1,26.2,145.0
367369720,2024-06-15T19:09:08,37.90567,-122.37195,0.0,1.5,236.0
366985310,2024-06-15T19:03:39,37.85607,-122.47769,0.1,21.1,279.0
338311357,2024-06-15T19:09:13,37.80611,-122.44692,0.0,360.0,511.0
338396171,2024-06-15T19:11:09,37.86015,-122.48075,0.0,360.0,511.0
367425230,2024-06-15T19:09:34,37.78143,-122.38649,0.0,83.9,511.0
367425230,2024-06-15T19:08:24,37.78143,-122.38650,0.0,89.7,511.0
368160380,2024-06-15T18:31:07,37.79212,-122.29292,6.6,260.4,511.0
366864140,2024-06-15T19:07:30,37.81016,-122.41135,0.0,142.5,511.0
338406416,2024-06-15T19:07:45,37.72364,-122.35508,7.0,355.5,355.0
368053480,2024-06-15T19:07:16,37.91412,-122.35204,0.0,360.0,511.0
368314840,2024-06-15T18:31:18,37.84229,-122.44571,5.4,107.0,102.0
368093850,2024-06-15T18:31:27,37.86877,-122.43544,0.0,360.0,511.0
338469881,2024-06-15T19:07:00,37.90857,-122.43792,7.1,202.1,213.0
367389640,2024-06-15T19:07:08,37.80897,-122.41123,0.1,315.7,511.0
367167000,2024-06-15T18:31:01,37.81943,-122.31088,0.0,0.0,278.0
368212750,2024-06-15T19:11:51,37.77451,-122.38454,0.0,360.0,511.0
338168848,2024-06-15T18:31:13,37.78480,-122.26780,0.0,104.2,511.0
368053480,2024-06-15T19:04:16,37.91414,-122.35202,0.0,360.0,511.0
357441000,2024-06-15T19:03:47,37.75053,-122.34365,0.0,327.0,161.0
338493781,2024-06-15T18:31:05,37.87252,-122.46231,0.0,0.0,511.0
